estimating workload which takes just one milisecond
end estimation
2	4	1
2	5	2
2	6	3
2	19	4
2	20	5
2	22	6
2	35	7
2	36	8
2	37	9
2	51	10
2	52	11
2	53	12
2	66	13
2	68	14
2	69	15
2	70	16
2	83	17
2	85	18
2	86	19
2	99	20
2	100	21
2	101	22
2	115	23
2	116	24
2	117	25
2	130	26
2	132	27
2	133	28
2	134	29
2	147	30
2	148	31
2	150	32
2	163	33
2	164	34
2	166	35
2	179	36
2	180	37
2	181	38
2	194	39
2	196	40
2	197	41
2	198	42
2	211	43
2	213	44
2	214	45
2	227	46
2	228	47
2	230	48
2	243	49
2	244	50
2	245	51
2	259	52
2	260	53
2	261	54
2	262	55
2	275	56
2	277	57
2	278	58
2	291	59
2	292	60
2	294	61
2	307	62
2	308	63
2	309	64
2	322	65
2	324	66
2	325	67
2	338	68
2	340	69
2	341	70
2	342	71
2	355	72
2	357	73
2	358	74
2	371	75
2	372	76
2	374	77
2	387	78
2	388	79
2	389	80
2	403	81
2	404	82
2	405	83
2	418	84
2	420	85
2	421	86
2	422	87
2	435	88
2	436	89
2	438	90
2	451	91
2	452	92
2	453	93
2	467	94
2	468	95
2	469	96
2	470	97
2	483	98
2	485	99
2	486	100
estimating workload which takes just one milisecond
end estimation
1	8	1
1	9	2
1	10	3
1	23	4
1	24	5
1	26	6
1	39	7
1	40	8
1	41	9
1	55	10
1	56	11
1	57	12
1	70	13
1	72	14
1	73	15
1	74	16
1	87	17
1	89	18
1	90	19
1	103	20
1	104	21
1	106	22
1	119	23
1	120	24
1	121	25
1	134	26
1	136	27
1	137	28
1	138	29
1	151	30
1	153	31
1	154	32
1	167	33
1	168	34
1	169	35
1	183	36
1	184	37
1	185	38
1	198	39
1	200	40
1	201	41
1	202	42
1	215	43
1	217	44
1	218	45
1	231	46
1	232	47
1	233	48
1	247	49
1	248	50
1	249	51
1	262	52
1	264	53
1	265	54
1	266	55
1	279	56
1	280	57
1	282	58
1	295	59
1	296	60
1	297	61
1	311	62
1	312	63
1	313	64
1	314	65
1	327	66
1	329	67
1	330	68
1	343	69
1	344	70
1	346	71
1	359	72
1	360	73
1	361	74
1	375	75
1	376	76
1	377	77
1	390	78
1	391	79
1	393	80
1	394	81
1	407	82
1	408	83
1	410	84
1	423	85
1	424	86
1	425	87
1	439	88
1	440	89
1	441	90
1	454	91
1	456	92
1	457	93
1	458	94
1	471	95
1	473	96
1	474	97
1	487	98
1	488	99
1	489	100
estimating workload which takes just one milisecond
end estimation
0	12	1
0	13	2
0	14	3
0	27	4
0	28	5
0	30	6
0	43	7
0	44	8
0	46	9
0	59	10
0	60	11
0	61	12
0	74	13
0	76	14
0	77	15
0	78	16
0	91	17
0	92	18
0	94	19
0	107	20
0	108	21
0	109	22
0	123	23
0	124	24
0	125	25
0	138	26
0	140	27
0	141	28
0	142	29
0	155	30
0	156	31
0	158	32
0	171	33
0	172	34
0	173	35
0	187	36
0	188	37
0	189	38
0	190	39
0	203	40
0	205	41
0	206	42
0	219	43
0	220	44
0	222	45
0	235	46
0	236	47
0	237	48
0	251	49
0	252	50
0	253	51
0	254	52
0	267	53
0	269	54
0	270	55
0	283	56
0	284	57
0	286	58
0	299	59
0	300	60
0	301	61
0	314	62
0	316	63
0	317	64
0	330	65
0	331	66
0	333	67
0	334	68
0	347	69
0	348	70
0	350	71
0	363	72
0	364	73
0	365	74
0	379	75
0	380	76
0	381	77
0	394	78
0	395	79
0	397	80
0	398	81
0	411	82
0	412	83
0	414	84
0	427	85
0	428	86
0	429	87
0	443	88
0	444	89
0	445	90
0	458	91
0	459	92
0	461	93
0	462	94
0	475	95
0	476	96
0	478	97
0	490	98
0	491	99
0	493	100
estimating workload which takes just one milisecond
end estimation
3	1	1
3	14	2
3	16	3
3	17	4
3	18	5
3	31	6
3	32	7
3	34	8
3	47	9
3	48	10
3	49	11
3	63	12
3	64	13
3	65	14
3	78	15
3	80	16
3	81	17
3	82	18
3	95	19
3	96	20
3	98	21
3	111	22
3	112	23
3	113	24
3	127	25
3	128	26
3	129	27
3	142	28
3	144	29
3	145	30
3	146	31
3	159	32
3	161	33
3	162	34
3	175	35
3	176	36
3	178	37
3	191	38
3	192	39
3	193	40
3	207	41
3	208	42
3	209	43
3	222	44
3	224	45
3	225	46
3	226	47
3	239	48
3	241	49
3	242	50
3	255	51
3	256	52
3	257	53
3	271	54
3	272	55
3	273	56
3	286	57
3	288	58
3	289	59
3	290	60
3	303	61
3	305	62
3	306	63
3	319	64
3	320	65
3	321	66
3	335	67
3	336	68
3	337	69
3	350	70
3	352	71
3	353	72
3	354	73
3	367	74
3	368	75
3	370	76
3	383	77
3	384	78
3	385	79
3	399	80
3	400	81
3	401	82
3	414	83
3	416	84
3	417	85
3	418	86
3	431	87
3	433	88
3	434	89
3	447	90
3	448	91
3	449	92
3	463	93
3	464	94
3	465	95
3	478	96
3	480	97
3	481	98
3	482	99
3	494	100
estimating workload which takes just one milisecond
end estimation
