estimating workload which takes just one milisecond
end estimation
1	1	1
1	3	2
1	5	3
1	6	4
1	8	5
1	9	6
1	11	7
1	13	8
1	14	9
1	16	10
1	17	11
1	19	12
1	20	13
1	21	14
1	23	15
1	24	16
1	25	17
1	26	18
1	27	19
1	29	20
1	30	21
1	31	22
1	32	23
1	34	24
1	35	25
1	36	26
1	37	27
1	39	28
1	40	29
1	41	30
1	42	31
1	43	32
1	45	33
1	46	34
1	47	35
1	48	36
1	50	37
1	51	38
1	52	39
1	53	40
1	55	41
1	56	42
1	57	43
1	58	44
1	59	45
1	61	46
1	62	47
1	63	48
1	64	49
1	66	50
1	67	51
1	68	52
1	69	53
1	70	54
1	72	55
1	73	56
1	74	57
1	75	58
1	77	59
1	78	60
1	79	61
1	80	62
1	81	63
1	83	64
1	84	65
1	85	66
1	87	67
1	88	68
1	89	69
1	90	70
1	91	71
1	93	72
1	94	73
1	95	74
1	96	75
1	97	76
1	99	77
1	100	78
1	101	79
1	102	80
1	103	81
1	105	82
1	106	83
1	107	84
1	108	85
1	109	86
1	111	87
1	112	88
1	113	89
1	114	90
1	115	91
1	117	92
1	118	93
1	119	94
1	120	95
1	121	96
1	123	97
1	124	98
1	125	99
1	126	100
estimating workload which takes just one milisecond
end estimation
0	1	1
0	3	2
0	5	3
0	6	4
0	8	5
0	9	6
0	11	7
0	13	8
0	14	9
0	16	10
0	18	11
0	19	12
0	20	13
0	21	14
0	23	15
0	24	16
0	25	17
0	26	18
0	27	19
0	29	20
0	30	21
0	31	22
0	32	23
0	33	24
0	35	25
0	36	26
0	37	27
0	38	28
0	40	29
0	41	30
0	42	31
0	43	32
0	45	33
0	46	34
0	47	35
0	48	36
0	49	37
0	51	38
0	52	39
0	53	40
0	54	41
0	56	42
0	57	43
0	58	44
0	60	45
0	61	46
0	62	47
0	63	48
0	65	49
0	66	50
0	67	51
0	68	52
0	69	53
0	71	54
0	72	55
0	73	56
0	74	57
0	75	58
0	77	59
0	78	60
0	79	61
0	80	62
0	82	63
0	83	64
0	84	65
0	85	66
0	87	67
0	88	68
0	89	69
0	90	70
0	91	71
0	93	72
0	94	73
0	95	74
0	96	75
0	98	76
0	99	77
0	100	78
0	101	79
0	103	80
0	104	81
0	105	82
0	106	83
0	107	84
0	109	85
0	110	86
0	111	87
0	112	88
0	113	89
0	115	90
0	116	91
0	117	92
0	118	93
0	119	94
0	121	95
0	122	96
0	123	97
0	124	98
0	125	99
0	127	100
estimating workload which takes just one milisecond
end estimation
