estimating workload which takes just one milisecond
end estimation
1	1	1
1	3	2
1	5	3
1	6	4
1	8	5
1	9	6
1	11	7
1	13	8
1	14	9
1	16	10
1	17	11
1	19	12
1	20	13
1	22	14
1	24	15
1	25	16
1	27	17
1	28	18
1	30	19
1	32	20
1	33	21
1	35	22
1	36	23
1	38	24
1	40	25
1	41	26
1	43	27
1	44	28
1	46	29
1	48	30
1	49	31
1	51	32
1	52	33
1	54	34
1	55	35
1	57	36
1	59	37
1	60	38
1	62	39
1	63	40
1	65	41
1	67	42
1	68	43
1	70	44
1	71	45
1	73	46
1	75	47
1	76	48
1	78	49
1	79	50
1	81	51
1	82	52
1	84	53
1	86	54
1	87	55
1	89	56
1	90	57
1	92	58
1	94	59
1	95	60
1	97	61
1	98	62
1	100	63
1	102	64
1	103	65
1	105	66
1	106	67
1	108	68
1	110	69
1	111	70
1	113	71
1	114	72
1	116	73
1	118	74
1	119	75
1	121	76
1	122	77
1	124	78
1	126	79
1	127	80
1	129	81
1	130	82
1	132	83
1	134	84
1	135	85
1	137	86
1	138	87
1	140	88
1	142	89
1	143	90
1	145	91
1	146	92
1	148	93
1	149	94
1	151	95
1	153	96
1	154	97
1	156	98
1	157	99
1	159	100
estimating workload which takes just one milisecond
end estimation
0	1	1
0	3	2
0	5	3
0	6	4
0	8	5
0	10	6
0	11	7
0	13	8
0	14	9
0	16	10
0	18	11
0	19	12
0	21	13
0	23	14
0	24	15
0	26	16
0	28	17
0	29	18
0	31	19
0	32	20
0	34	21
0	36	22
0	38	23
0	39	24
0	41	25
0	42	26
0	44	27
0	46	28
0	47	29
0	49	30
0	51	31
0	52	32
0	54	33
0	55	34
0	57	35
0	59	36
0	60	37
0	62	38
0	64	39
0	65	40
0	67	41
0	69	42
0	70	43
0	72	44
0	73	45
0	75	46
0	77	47
0	78	48
0	80	49
0	82	50
0	83	51
0	85	52
0	86	53
0	88	54
0	90	55
0	91	56
0	93	57
0	94	58
0	96	59
0	98	60
0	99	61
0	101	62
0	103	63
0	104	64
0	106	65
0	107	66
0	109	67
0	111	68
0	112	69
0	114	70
0	116	71
0	117	72
0	119	73
0	121	74
0	122	75
0	124	76
0	126	77
0	127	78
0	129	79
0	130	80
0	132	81
0	134	82
0	135	83
0	137	84
0	138	85
0	140	86
0	142	87
0	143	88
0	145	89
0	147	90
0	148	91
0	150	92
0	152	93
0	153	94
0	155	95
0	156	96
0	158	97
0	160	98
0	161	99
0	162	100
estimating workload which takes just one milisecond
end estimation
