estimating workload which takes just one milisecond
end estimation
2	1	1
2	2	2
2	4	3
2	5	4
2	6	5
2	7	6
2	9	7
2	10	8
2	11	9
2	12	10
2	14	11
2	15	12
2	16	13
2	17	14
2	18	15
2	20	16
2	21	17
2	22	18
2	23	19
2	25	20
2	26	21
2	27	22
2	28	23
2	30	24
2	31	25
2	32	26
2	33	27
2	34	28
2	36	29
2	37	30
2	38	31
2	39	32
2	41	33
2	42	34
2	43	35
2	44	36
2	46	37
2	47	38
2	48	39
2	49	40
2	51	41
2	52	42
2	53	43
2	54	44
2	55	45
2	57	46
2	58	47
2	59	48
2	60	49
2	62	50
2	63	51
2	64	52
2	65	53
2	67	54
2	68	55
2	69	56
2	70	57
2	72	58
2	73	59
2	74	60
2	76	61
2	77	62
2	78	63
2	79	64
2	81	65
2	82	66
2	83	67
2	84	68
2	86	69
2	87	70
2	88	71
2	89	72
2	91	73
2	92	74
2	93	75
2	94	76
2	95	77
2	97	78
2	98	79
2	99	80
2	100	81
2	102	82
2	103	83
2	104	84
2	105	85
2	107	86
2	108	87
2	109	88
2	110	89
2	112	90
2	113	91
2	114	92
2	115	93
2	117	94
2	118	95
2	119	96
2	120	97
2	122	98
2	123	99
2	124	100
estimating workload which takes just one milisecond
end estimation
0	1	1
0	2	2
0	4	3
0	5	4
0	6	5
0	7	6
0	9	7
0	10	8
0	11	9
0	12	10
0	14	11
0	15	12
0	16	13
0	17	14
0	19	15
0	20	16
0	21	17
0	22	18
0	24	19
0	25	20
0	26	21
0	27	22
0	28	23
0	30	24
0	31	25
0	32	26
0	33	27
0	35	28
0	36	29
0	37	30
0	39	31
0	40	32
0	41	33
0	42	34
0	43	35
0	45	36
0	46	37
0	47	38
0	48	39
0	50	40
0	51	41
0	52	42
0	53	43
0	55	44
0	56	45
0	57	46
0	58	47
0	60	48
0	61	49
0	62	50
0	63	51
0	65	52
0	66	53
0	67	54
0	68	55
0	69	56
0	71	57
0	72	58
0	73	59
0	74	60
0	76	61
0	77	62
0	78	63
0	79	64
0	81	65
0	82	66
0	83	67
0	85	68
0	86	69
0	87	70
0	88	71
0	90	72
0	91	73
0	92	74
0	93	75
0	95	76
0	96	77
0	97	78
0	98	79
0	99	80
0	101	81
0	102	82
0	103	83
0	104	84
0	106	85
0	107	86
0	108	87
0	109	88
0	110	89
0	112	90
0	113	91
0	114	92
0	115	93
0	117	94
0	118	95
0	119	96
0	120	97
0	122	98
0	123	99
0	124	100
estimating workload which takes just one milisecond
end estimation
1	1	1
1	2	2
1	4	3
1	5	4
1	6	5
1	7	6
1	9	7
1	10	8
1	11	9
1	12	10
1	14	11
1	15	12
1	16	13
1	17	14
1	19	15
1	20	16
1	21	17
1	22	18
1	23	19
1	25	20
1	26	21
1	27	22
1	28	23
1	30	24
1	31	25
1	32	26
1	33	27
1	35	28
1	36	29
1	37	30
1	38	31
1	40	32
1	41	33
1	42	34
1	43	35
1	45	36
1	46	37
1	47	38
1	49	39
1	50	40
1	51	41
1	52	42
1	54	43
1	55	44
1	56	45
1	57	46
1	59	47
1	60	48
1	61	49
1	62	50
1	64	51
1	65	52
1	66	53
1	67	54
1	69	55
1	70	56
1	71	57
1	72	58
1	74	59
1	75	60
1	76	61
1	77	62
1	79	63
1	80	64
1	81	65
1	82	66
1	84	67
1	85	68
1	86	69
1	87	70
1	89	71
1	90	72
1	91	73
1	92	74
1	94	75
1	95	76
1	96	77
1	97	78
1	99	79
1	100	80
1	101	81
1	102	82
1	104	83
1	105	84
1	106	85
1	107	86
1	109	87
1	110	88
1	111	89
1	112	90
1	114	91
1	115	92
1	116	93
1	117	94
1	119	95
1	120	96
1	121	97
1	122	98
1	123	99
1	125	100
estimating workload which takes just one milisecond
end estimation
