estimating workload which takes just one milisecond
end estimation
7	3	1
7	5	2
7	6	3
7	35	4
7	36	5
7	38	6
7	67	7
7	68	8
7	69	9
7	98	10
7	100	11
7	101	12
7	102	13
7	131	14
7	132	15
7	134	16
7	163	17
7	164	18
7	165	19
7	195	20
7	196	21
7	197	22
7	198	23
7	227	24
7	229	25
7	230	26
7	259	27
7	260	28
7	261	29
7	291	30
7	292	31
7	293	32
7	322	33
7	324	34
7	325	35
7	326	36
7	355	37
7	356	38
7	358	39
7	387	40
7	388	41
7	389	42
7	418	43
7	420	44
7	421	45
7	422	46
7	451	47
7	453	48
7	454	49
7	483	50
7	484	51
7	485	52
7	515	53
7	516	54
7	517	55
7	546	56
7	547	57
7	549	58
7	550	59
7	579	60
7	580	61
7	582	62
7	611	63
7	612	64
7	613	65
7	643	66
7	644	67
7	645	68
7	674	69
7	675	70
7	677	71
7	678	72
7	707	73
7	708	74
7	709	75
7	739	76
7	740	77
7	741	78
7	770	79
7	772	80
7	773	81
7	774	82
7	803	83
7	805	84
7	806	85
7	835	86
7	836	87
7	838	88
7	867	89
7	868	90
7	869	91
7	898	92
7	900	93
7	901	94
7	902	95
7	931	96
7	932	97
7	934	98
7	963	99
7	964	100
estimating workload which takes just one milisecond
end estimation
4	11	1
4	13	2
4	14	3
4	43	4
4	44	5
4	46	6
4	75	7
4	76	8
4	77	9
4	106	10
4	108	11
4	109	12
4	110	13
4	139	14
4	140	15
4	142	16
4	171	17
4	172	18
4	173	19
4	203	20
4	204	21
4	205	22
4	234	23
4	235	24
4	237	25
4	238	26
4	267	27
4	268	28
4	270	29
4	299	30
4	300	31
4	301	32
4	330	33
4	332	34
4	333	35
4	362	36
4	363	37
4	365	38
4	366	39
4	395	40
4	396	41
4	397	42
4	427	43
4	428	44
4	429	45
4	458	46
4	460	47
4	461	48
4	462	49
4	491	50
4	493	51
4	494	52
4	523	53
4	524	54
4	525	55
4	555	56
4	556	57
4	557	58
4	586	59
4	588	60
4	589	61
4	590	62
4	619	63
4	620	64
4	622	65
4	651	66
4	652	67
4	653	68
4	682	69
4	684	70
4	685	71
4	714	72
4	715	73
4	717	74
4	718	75
4	747	76
4	748	77
4	750	78
4	779	79
4	780	80
4	781	81
4	810	82
4	812	83
4	813	84
4	814	85
4	843	86
4	845	87
4	846	88
4	875	89
4	876	90
4	877	91
4	907	92
4	908	93
4	909	94
4	938	95
4	940	96
4	941	97
4	942	98
4	967	99
4	968	100
estimating workload which takes just one milisecond
end estimation
2	19	1
2	21	2
2	22	3
2	51	4
2	52	5
2	54	6
2	83	7
2	84	8
2	85	9
2	115	10
2	116	11
2	117	12
2	146	13
2	148	14
2	149	15
2	150	16
2	179	17
2	180	18
2	182	19
2	211	20
2	212	21
2	214	22
2	243	23
2	244	24
2	245	25
2	275	26
2	276	27
2	277	28
2	306	29
2	307	30
2	309	31
2	310	32
2	339	33
2	340	34
2	342	35
2	371	36
2	372	37
2	373	38
2	403	39
2	404	40
2	405	41
2	434	42
2	436	43
2	437	44
2	438	45
2	467	46
2	469	47
2	470	48
2	499	49
2	500	50
2	501	51
2	531	52
2	532	53
2	533	54
2	562	55
2	564	56
2	565	57
2	566	58
2	595	59
2	596	60
2	598	61
2	627	62
2	628	63
2	629	64
2	658	65
2	660	66
2	661	67
2	662	68
2	691	69
2	693	70
2	694	71
2	723	72
2	724	73
2	726	74
2	755	75
2	756	76
2	757	77
2	787	78
2	788	79
2	789	80
2	818	81
2	819	82
2	821	83
2	822	84
2	851	85
2	852	86
2	853	87
2	883	88
2	884	89
2	885	90
2	914	91
2	916	92
2	917	93
2	918	94
2	947	95
2	949	96
2	950	97
2	971	98
2	972	99
2	973	100
estimating workload which takes just one milisecond
end estimation
1	23	1
1	25	2
1	26	3
1	55	4
1	56	5
1	57	6
1	87	7
1	88	8
1	89	9
1	118	10
1	120	11
1	121	12
1	122	13
1	151	14
1	152	15
1	154	16
1	183	17
1	184	18
1	185	19
1	214	20
1	216	21
1	217	22
1	218	23
1	247	24
1	249	25
1	250	26
1	279	27
1	280	28
1	281	29
1	311	30
1	312	31
1	313	32
1	342	33
1	344	34
1	345	35
1	346	36
1	375	37
1	376	38
1	378	39
1	407	40
1	408	41
1	409	42
1	439	43
1	440	44
1	441	45
1	442	46
1	471	47
1	473	48
1	474	49
1	503	50
1	504	51
1	506	52
1	535	53
1	536	54
1	537	55
1	566	56
1	568	57
1	569	58
1	570	59
1	599	60
1	601	61
1	602	62
1	631	63
1	632	64
1	633	65
1	663	66
1	664	67
1	665	68
1	694	69
1	695	70
1	697	71
1	698	72
1	727	73
1	728	74
1	730	75
1	759	76
1	760	77
1	761	78
1	790	79
1	792	80
1	793	81
1	794	82
1	823	83
1	825	84
1	826	85
1	855	86
1	856	87
1	857	88
1	887	89
1	888	90
1	889	91
1	918	92
1	920	93
1	921	94
1	922	95
1	951	96
1	952	97
1	954	98
1	974	99
1	975	100
estimating workload which takes just one milisecond
end estimation
5	7	1
5	9	2
5	10	3
5	39	4
5	40	5
5	41	6
5	71	7
5	72	8
5	73	9
5	102	10
5	104	11
5	105	12
5	106	13
5	135	14
5	136	15
5	138	16
5	167	17
5	168	18
5	169	19
5	199	20
5	200	21
5	201	22
5	230	23
5	232	24
5	233	25
5	234	26
5	263	27
5	264	28
5	266	29
5	295	30
5	296	31
5	297	32
5	326	33
5	328	34
5	329	35
5	330	36
5	359	37
5	361	38
5	362	39
5	391	40
5	392	41
5	393	42
5	423	43
5	424	44
5	425	45
5	454	46
5	456	47
5	457	48
5	458	49
5	487	50
5	488	51
5	490	52
5	519	53
5	520	54
5	521	55
5	550	56
5	552	57
5	553	58
5	554	59
5	583	60
5	585	61
5	586	62
5	615	63
5	616	64
5	618	65
5	647	66
5	648	67
5	649	68
5	678	69
5	680	70
5	681	71
5	682	72
5	711	73
5	713	74
5	714	75
5	743	76
5	744	77
5	745	78
5	775	79
5	776	80
5	777	81
5	807	82
5	808	83
5	809	84
5	838	85
5	840	86
5	841	87
5	842	88
5	871	89
5	873	90
5	874	91
5	903	92
5	904	93
5	905	94
5	935	95
5	936	96
5	937	97
5	965	98
5	966	99
5	977	100
estimating workload which takes just one milisecond
end estimation
3	15	1
3	17	2
3	18	3
3	47	4
3	48	5
3	49	6
3	79	7
3	80	8
3	81	9
3	110	10
3	112	11
3	113	12
3	114	13
3	143	14
3	144	15
3	146	16
3	175	17
3	176	18
3	177	19
3	207	20
3	208	21
3	209	22
3	238	23
3	239	24
3	241	25
3	242	26
3	271	27
3	272	28
3	274	29
3	303	30
3	304	31
3	305	32
3	334	33
3	336	34
3	337	35
3	338	36
3	367	37
3	368	38
3	370	39
3	399	40
3	400	41
3	401	42
3	431	43
3	432	44
3	433	45
3	462	46
3	463	47
3	465	48
3	466	49
3	495	50
3	496	51
3	497	52
3	527	53
3	528	54
3	529	55
3	558	56
3	560	57
3	561	58
3	562	59
3	591	60
3	592	61
3	594	62
3	623	63
3	624	64
3	625	65
3	655	66
3	656	67
3	657	68
3	686	69
3	688	70
3	689	71
3	690	72
3	719	73
3	720	74
3	722	75
3	751	76
3	752	77
3	753	78
3	783	79
3	784	80
3	785	81
3	814	82
3	815	83
3	817	84
3	818	85
3	847	86
3	848	87
3	850	88
3	879	89
3	880	90
3	881	91
3	910	92
3	912	93
3	913	94
3	914	95
3	943	96
3	945	97
3	946	98
3	969	99
3	977	100
estimating workload which takes just one milisecond
end estimation
6	1	1
6	30	2
6	32	3
6	33	4
6	34	5
6	63	6
6	64	7
6	66	8
6	95	9
6	96	10
6	97	11
6	127	12
6	128	13
6	129	14
6	158	15
6	160	16
6	161	17
6	162	18
6	191	19
6	192	20
6	194	21
6	223	22
6	224	23
6	225	24
6	255	25
6	256	26
6	257	27
6	286	28
6	287	29
6	289	30
6	290	31
6	319	32
6	320	33
6	322	34
6	351	35
6	352	36
6	353	37
6	383	38
6	384	39
6	385	40
6	414	41
6	416	42
6	417	43
6	418	44
6	447	45
6	448	46
6	450	47
6	479	48
6	480	49
6	481	50
6	511	51
6	512	52
6	513	53
6	542	54
6	544	55
6	545	56
6	546	57
6	575	58
6	577	59
6	578	60
6	607	61
6	608	62
6	609	63
6	639	64
6	640	65
6	641	66
6	670	67
6	671	68
6	673	69
6	674	70
6	703	71
6	704	72
6	706	73
6	735	74
6	736	75
6	737	76
6	766	77
6	768	78
6	769	79
6	798	80
6	799	81
6	801	82
6	802	83
6	831	84
6	832	85
6	834	86
6	863	87
6	864	88
6	865	89
6	894	90
6	896	91
6	897	92
6	898	93
6	927	94
6	929	95
6	930	96
6	959	97
6	960	98
6	962	99
6	979	100
estimating workload which takes just one milisecond
end estimation
0	27	1
0	29	2
0	30	3
0	59	4
0	60	5
0	62	6
0	91	7
0	92	8
0	93	9
0	122	10
0	124	11
0	125	12
0	126	13
0	155	14
0	157	15
0	158	16
0	187	17
0	188	18
0	189	19
0	219	20
0	220	21
0	221	22
0	250	23
0	252	24
0	253	25
0	254	26
0	283	27
0	285	28
0	286	29
0	315	30
0	316	31
0	317	32
0	347	33
0	348	34
0	349	35
0	350	36
0	379	37
0	381	38
0	382	39
0	411	40
0	412	41
0	414	42
0	443	43
0	444	44
0	445	45
0	475	46
0	476	47
0	477	48
0	506	49
0	508	50
0	509	51
0	510	52
0	539	53
0	540	54
0	542	55
0	571	56
0	572	57
0	573	58
0	603	59
0	604	60
0	605	61
0	634	62
0	636	63
0	637	64
0	638	65
0	667	66
0	669	67
0	670	68
0	699	69
0	700	70
0	701	71
0	731	72
0	732	73
0	733	74
0	762	75
0	764	76
0	765	77
0	766	78
0	795	79
0	796	80
0	798	81
0	827	82
0	828	83
0	829	84
0	859	85
0	860	86
0	861	87
0	890	88
0	891	89
0	893	90
0	894	91
0	923	92
0	924	93
0	926	94
0	955	95
0	956	96
0	957	97
0	978	98
0	979	99
0	981	100
estimating workload which takes just one milisecond
end estimation
