estimating workload which takes just one milisecond
end estimation
4	2	1
4	3	2
4	5	3
4	7	4
4	8	5
4	10	6
4	11	7
4	13	8
4	15	9
4	16	10
4	18	11
4	19	12
4	21	13
4	23	14
4	24	15
4	26	16
4	27	17
4	29	18
4	31	19
4	32	20
4	34	21
4	35	22
4	37	23
4	39	24
4	40	25
4	42	26
4	43	27
4	45	28
4	47	29
4	48	30
4	50	31
4	51	32
4	53	33
4	55	34
4	56	35
4	58	36
4	59	37
4	61	38
4	63	39
4	64	40
4	66	41
4	68	42
4	69	43
4	71	44
4	72	45
4	74	46
4	76	47
4	77	48
4	79	49
4	80	50
4	82	51
4	84	52
4	85	53
4	87	54
4	88	55
4	90	56
4	92	57
4	93	58
4	95	59
4	96	60
4	98	61
4	100	62
4	101	63
4	103	64
4	104	65
4	106	66
4	108	67
4	109	68
4	111	69
4	112	70
4	114	71
4	116	72
4	117	73
4	119	74
4	120	75
4	122	76
4	124	77
4	125	78
4	127	79
4	128	80
4	130	81
4	132	82
4	133	83
4	135	84
4	136	85
4	138	86
4	140	87
4	141	88
4	143	89
4	145	90
4	146	91
4	148	92
4	149	93
4	151	94
4	153	95
4	154	96
4	156	97
4	157	98
4	159	99
4	161	100
estimating workload which takes just one milisecond
end estimation
3	2	1
3	3	2
3	5	3
3	6	4
3	8	5
3	10	6
3	23	7
3	25	8
3	26	9
3	28	10
3	30	11
3	31	12
3	33	13
3	47	14
3	48	15
3	50	16
3	51	17
3	53	18
3	55	19
3	56	20
3	70	21
3	72	22
3	73	23
3	75	24
3	76	25
3	78	26
3	80	27
3	81	28
3	95	29
3	97	30
3	98	31
3	100	32
3	101	33
3	103	34
3	105	35
3	118	36
3	120	37
3	121	38
3	123	39
3	125	40
3	126	41
3	128	42
3	130	43
3	143	44
3	145	45
3	146	46
3	148	47
3	150	48
3	151	49
3	153	50
3	162	51
3	163	52
3	165	53
3	166	54
3	168	55
3	170	56
3	171	57
3	173	58
3	174	59
3	176	60
3	178	61
3	179	62
3	181	63
3	182	64
3	184	65
3	186	66
3	187	67
3	189	68
3	191	69
3	192	70
3	194	71
3	195	72
3	197	73
3	199	74
3	200	75
3	202	76
3	203	77
3	205	78
3	207	79
3	208	80
3	210	81
3	211	82
3	213	83
3	215	84
3	216	85
3	218	86
3	219	87
3	221	88
3	223	89
3	224	90
3	226	91
3	227	92
3	229	93
3	231	94
3	232	95
3	234	96
3	235	97
3	237	98
3	239	99
3	240	100
estimating workload which takes just one milisecond
end estimation
5	11	1
5	13	2
5	15	3
5	16	4
5	18	5
5	20	6
5	21	7
5	35	8
5	36	9
5	38	10
5	40	11
5	41	12
5	43	13
5	44	14
5	58	15
5	60	16
5	61	17
5	63	18
5	65	19
5	66	20
5	68	21
5	69	22
5	83	23
5	85	24
5	86	25
5	88	26
5	90	27
5	91	28
5	93	29
5	106	30
5	108	31
5	110	32
5	111	33
5	113	34
5	114	35
5	116	36
5	118	37
5	131	38
5	133	39
5	135	40
5	136	41
5	138	42
5	140	43
5	141	44
5	155	45
5	156	46
5	158	47
5	160	48
5	161	49
5	163	50
5	164	51
5	166	52
5	168	53
5	169	54
5	171	55
5	172	56
5	174	57
5	176	58
5	177	59
5	179	60
5	181	61
5	182	62
5	184	63
5	185	64
5	187	65
5	189	66
5	190	67
5	192	68
5	194	69
5	195	70
5	197	71
5	198	72
5	200	73
5	202	74
5	203	75
5	205	76
5	207	77
5	208	78
5	210	79
5	211	80
5	213	81
5	215	82
5	216	83
5	218	84
5	220	85
5	221	86
5	223	87
5	224	88
5	226	89
5	228	90
5	229	91
5	231	92
5	232	93
5	234	94
5	236	95
5	237	96
5	239	97
5	241	98
5	242	99
5	244	100
estimating workload which takes just one milisecond
end estimation
6	11	1
6	12	2
6	13	3
6	15	4
6	16	5
6	17	6
6	34	7
6	36	8
6	37	9
6	38	10
6	39	11
6	40	12
6	42	13
6	59	14
6	60	15
6	61	16
6	63	17
6	64	18
6	65	19
6	78	20
6	80	21
6	81	22
6	82	23
6	83	24
6	85	25
6	86	26
6	87	27
6	88	28
6	89	29
6	103	30
6	104	31
6	105	32
6	106	33
6	108	34
6	109	35
6	110	36
6	111	37
6	113	38
6	126	39
6	127	40
6	128	41
6	130	42
6	131	43
6	132	44
6	133	45
6	135	46
6	136	47
6	137	48
6	138	49
6	139	50
6	141	51
6	154	52
6	155	53
6	156	54
6	158	55
6	159	56
6	160	57
6	161	58
6	163	59
6	164	60
6	165	61
6	178	62
6	179	63
6	181	64
6	182	65
6	183	66
6	184	67
6	185	68
6	187	69
6	188	70
6	189	71
6	210	72
6	212	73
6	213	74
6	214	75
6	215	76
6	216	77
6	218	78
6	235	79
6	236	80
6	237	81
6	239	82
6	240	83
6	241	84
6	242	85
6	243	86
6	245	87
6	246	88
6	247	89
6	248	90
6	249	91
6	251	92
6	252	93
6	253	94
6	254	95
6	256	96
6	257	97
6	258	98
6	259	99
6	260	100
estimating workload which takes just one milisecond
end estimation
1	1	1
1	2	2
1	4	3
1	5	4
1	6	5
1	7	6
1	8	7
1	10	8
1	27	9
1	28	10
