estimating workload which takes just one milisecond
end estimation
2	2	1
2	3	2
2	5	3
2	6	4
2	8	5
2	10	6
2	11	7
2	13	8
2	14	9
2	16	10
2	18	11
2	19	12
2	21	13
2	23	14
2	24	15
2	26	16
2	28	17
2	29	18
2	31	19
2	33	20
2	34	21
2	36	22
2	37	23
2	39	24
2	41	25
2	42	26
2	44	27
2	46	28
2	47	29
2	49	30
2	50	31
2	52	32
2	54	33
2	55	34
2	57	35
2	58	36
2	60	37
2	62	38
2	63	39
2	65	40
2	67	41
2	68	42
2	70	43
2	71	44
2	73	45
2	75	46
2	76	47
2	78	48
2	80	49
2	81	50
2	83	51
2	84	52
2	86	53
2	88	54
2	89	55
2	91	56
2	92	57
2	94	58
2	96	59
2	97	60
2	99	61
2	101	62
2	102	63
2	104	64
2	105	65
2	107	66
2	109	67
2	110	68
2	112	69
2	113	70
2	115	71
2	117	72
2	118	73
2	120	74
2	122	75
2	123	76
2	125	77
2	126	78
2	128	79
2	130	80
2	131	81
2	133	82
2	135	83
2	136	84
2	138	85
2	139	86
2	141	87
2	143	88
2	144	89
2	146	90
2	147	91
2	149	92
2	151	93
2	152	94
2	154	95
2	156	96
2	157	97
2	159	98
2	160	99
2	162	100
estimating workload which takes just one milisecond
end estimation
0	1	1
0	3	2
0	5	3
0	6	4
0	8	5
0	10	6
0	11	7
0	13	8
0	14	9
0	16	10
0	18	11
0	19	12
0	21	13
0	23	14
0	24	15
0	26	16
0	28	17
0	29	18
0	31	19
0	33	20
0	34	21
0	36	22
0	37	23
0	39	24
0	41	25
0	42	26
0	44	27
0	46	28
0	47	29
0	49	30
0	51	31
0	52	32
0	54	33
0	55	34
0	57	35
0	59	36
0	60	37
0	62	38
0	64	39
0	65	40
0	67	41
0	68	42
0	70	43
0	72	44
0	73	45
0	75	46
0	77	47
0	78	48
0	80	49
0	81	50
0	83	51
0	85	52
0	86	53
0	88	54
0	89	55
0	91	56
0	93	57
0	94	58
0	96	59
0	98	60
0	99	61
0	101	62
0	102	63
0	104	64
0	106	65
0	107	66
0	109	67
0	111	68
0	112	69
0	114	70
0	115	71
0	117	72
0	119	73
0	120	74
0	122	75
0	124	76
0	125	77
0	127	78
0	128	79
0	130	80
0	132	81
0	133	82
0	135	83
0	137	84
0	138	85
0	140	86
0	141	87
0	143	88
0	145	89
0	146	90
0	148	91
0	150	92
0	151	93
0	153	94
0	154	95
0	156	96
0	158	97
0	159	98
0	161	99
0	162	100
estimating workload which takes just one milisecond
end estimation
1	1	1
1	3	2
1	5	3
1	6	4
1	8	5
1	10	6
1	11	7
1	13	8
1	15	9
1	16	10
1	18	11
1	20	12
1	21	13
1	23	14
1	25	15
1	26	16
1	28	17
1	30	18
1	32	19
1	33	20
1	35	21
1	37	22
1	38	23
1	40	24
1	41	25
1	43	26
1	45	27
1	46	28
1	48	29
1	50	30
1	51	31
1	53	32
1	55	33
1	56	34
1	58	35
1	59	36
1	61	37
1	63	38
1	64	39
1	66	40
1	68	41
1	69	42
1	71	43
1	72	44
1	74	45
1	76	46
1	77	47
1	79	48
1	81	49
1	82	50
1	84	51
1	86	52
1	87	53
1	89	54
1	90	55
1	92	56
1	94	57
1	95	58
1	97	59
1	99	60
1	100	61
1	102	62
1	104	63
1	105	64
1	107	65
1	108	66
1	110	67
1	112	68
1	113	69
1	115	70
1	117	71
1	118	72
1	120	73
1	122	74
1	123	75
1	125	76
1	127	77
1	128	78
1	130	79
1	131	80
1	133	81
1	135	82
1	136	83
1	138	84
1	140	85
1	141	86
1	143	87
1	145	88
1	146	89
1	148	90
1	150	91
1	151	92
1	153	93
1	154	94
1	156	95
1	158	96
1	159	97
1	161	98
1	163	99
1	164	100
estimating workload which takes just one milisecond
end estimation
3	2	1
3	3	2
3	5	3
3	6	4
3	8	5
3	10	6
3	11	7
3	13	8
3	15	9
3	16	10
3	18	11
3	20	12
3	21	13
3	23	14
3	25	15
3	26	16
3	28	17
3	30	18
3	31	19
3	33	20
3	35	21
3	36	22
3	38	23
3	40	24
3	41	25
3	43	26
3	45	27
3	46	28
3	48	29
3	50	30
3	51	31
3	53	32
3	54	33
3	56	34
3	58	35
3	59	36
3	61	37
3	63	38
3	64	39
3	66	40
3	68	41
3	69	42
3	71	43
3	72	44
3	74	45
3	76	46
3	77	47
3	79	48
3	81	49
3	82	50
3	84	51
3	86	52
3	87	53
3	89	54
3	91	55
3	92	56
3	94	57
3	95	58
3	97	59
3	99	60
3	100	61
3	102	62
3	104	63
3	105	64
3	107	65
3	109	66
3	110	67
3	112	68
3	114	69
3	115	70
3	117	71
3	119	72
3	120	73
3	122	74
3	123	75
3	125	76
3	127	77
3	128	78
3	130	79
3	132	80
3	133	81
3	135	82
3	137	83
3	138	84
3	140	85
3	142	86
3	143	87
3	145	88
3	146	89
3	148	90
3	150	91
3	151	92
3	153	93
3	155	94
3	156	95
3	158	96
3	160	97
3	161	98
3	163	99
3	164	100
estimating workload which takes just one milisecond
end estimation
